datetime,temp,humidity,windspeed,windspeed,casual,registered,count,year,hour,season_1,season_2,season_3,season_4,holiday_0,holiday_1,workingday_0,workingday_1,weather_1,weather_2,weather_3,weather_4,dayofweek_0,dayofweek_1,dayofweek_2,dayofweek_3,dayofweek_4,dayofweek_5,dayofweek_6,log_count,log_casual,log_registered,log_windspeed
2011-01-06 21:00,0.204081633,55,15.0013,15.0013,0,48,48,2011,21,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3.891820298,0,3.891820298,2.772669969
2011-01-06 22:00,0.204081633,51,19.0012,19.0012,1,51,52,2011,22,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3.970291914,0.693147181,3.951243719,2.995792272
2011-01-06 23:00,0.183673469,59,12.998,12.998,4,19,23,2011,23,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3.17805383,1.609437912,2.995732274,2.638914462
2011-01-07 0:00,0.183673469,64,12.998,12.998,4,13,17,2011,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.890371758,1.609437912,2.63905733,2.638914462
2011-01-07 1:00,0.183673469,69,15.0013,15.0013,2,5,7,2011,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.079441542,1.098612289,1.791759469,2.772669969
2011-01-07 2:00,0.183673469,69,15.0013,15.0013,0,1,1,2011,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.693147181,0,0.693147181,2.772669969
2011-01-07 4:00,0.183673469,69,8.9981,8.9981,0,1,1,2011,4,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.693147181,0,0.693147181,2.302395075
2011-01-07 5:00,0.204081633,55,0,13.7390283,0,5,5,2011,5,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1.791759469,0,1.791759469,2.690498962
2011-01-07 6:00,0.183673469,69,0,11.51110797,8,26,34,2011,6,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3.555348061,2.197224577,3.295836866,2.526616887
2011-01-07 7:00,0.183673469,69,8.9981,8.9981,8,76,84,2011,7,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4.442651256,2.197224577,4.343805422,2.302395075
2011-01-07 8:00,0.183673469,51,16.9979,16.9979,20,190,210,2011,8,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,5.351858133,3.044522438,5.252273428,2.890255084
2011-01-07 9:00,0.183673469,47,19.9995,19.9995,9,125,134,2011,9,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4.905274778,2.302585093,4.836281907,3.044498628
2011-01-07 10:00,0.204081633,37,22.0028,22.0028,16,47,63,2011,10,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4.158883083,2.833213344,3.871201011,3.135615948
2011-01-07 11:00,0.183673469,40,15.0013,15.0013,19,48,67,2011,11,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4.219507705,2.995732274,3.891820298,2.772669969
2011-01-07 12:00,0.183673469,37,16.9979,16.9979,9,50,59,2011,12,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4.094344562,2.302585093,3.931825633,2.890255084
2011-01-07 13:00,0.183673469,37,19.0012,19.0012,9,64,73,2011,13,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4.304065093,2.302585093,4.17438727,2.995792272
2011-01-07 14:00,0.183673469,40,16.9979,16.9979,7,43,50,2011,14,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3.931825633,2.079441542,3.784189634,2.890255084
2011-01-07 15:00,0.183673469,37,11.0014,11.0014,9,63,72,2011,15,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4.290459441,2.302585093,4.158883083,2.48502331
2011-01-07 16:00,0.183673469,37,11.0014,11.0014,5,82,87,2011,16,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4.477336814,1.791759469,4.418840608,2.48502331
2011-01-07 17:00,0.183673469,37,0,18.15508311,9,178,187,2011,17,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,5.236441963,2.302585093,5.187385806,2.952568117
2011-01-07 18:00,0.183673469,40,6.0032,6.0032,7,116,123,2011,18,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4.820281566,2.079441542,4.762173935,1.946367187
2011-01-07 19:00,0.142857143,55,6.0032,6.0032,3,92,95,2011,19,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4.564348191,1.386294361,4.532599493,1.946367187
2011-01-07 20:00,0.163265306,47,7.0015,7.0015,1,50,51,2011,20,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3.951243719,0.693147181,3.931825633,2.079629024
2011-01-07 21:00,0.163265306,47,8.9981,8.9981,0,39,39,2011,21,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3.688879454,0,3.688879454,2.302395075
2011-01-07 22:00,0.163265306,43,11.0014,11.0014,2,34,36,2011,22,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3.610917913,1.098612289,3.555348061,2.48502331
2011-01-07 23:00,0.163265306,51,11.0014,11.0014,1,14,15,2011,23,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.772588722,0.693147181,2.708050201,2.48502331
2011-01-08 0:00,0.163265306,51,11.0014,11.0014,1,24,25,2011,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3.258096538,0.693147181,3.218875825,2.48502331
2011-01-08 1:00,0.163265306,55,6.0032,6.0032,1,15,16,2011,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2.833213344,0.693147181,2.772588722,1.946367187
2011-01-08 2:00,0.163265306,55,0,12.33281818,3,13,16,2011,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2.833213344,1.386294361,2.63905733,2.590228529
2011-01-08 3:00,0.163265306,55,11.0014,11.0014,0,7,7,2011,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2.079441542,0,2.079441542,2.48502331
2011-01-08 4:00,0.163265306,55,11.0014,11.0014,0,1,1,2011,4,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.693147181,0,0.693147181,2.48502331
2011-01-08 5:00,0.142857143,74,11.0014,11.0014,0,5,5,2011,5,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1.791759469,0,1.791759469,2.48502331
2011-01-08 6:00,0.142857143,74,11.0014,11.0014,0,2,2,2011,6,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1.098612289,0,1.098612289,2.48502331
2011-01-08 7:00,0.142857143,74,7.0015,7.0015,1,8,9,2011,7,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2.302585093,0.693147181,2.197224577,2.079629024
2011-01-08 8:00,0.142857143,93,7.0015,7.0015,0,15,15,2011,8,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2.772588722,0,2.772588722,2.079629024
2011-01-08 9:00,0.142857143,93,7.0015,7.0015,0,20,20,2011,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3.044522438,0,3.044522438,2.079629024
2011-01-08 10:00,0.163265306,80,11.0014,11.0014,5,56,61,2011,10,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4.127134385,1.791759469,4.043051268,2.48502331
2011-01-08 11:00,0.183673469,69,26.0027,26.0027,2,60,62,2011,11,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4.143134726,1.098612289,4.110873864,3.295936861
2011-01-08 12:00,0.183673469,59,23.9994,23.9994,8,90,98,2011,12,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4.59511985,2.197224577,4.510859507,3.218851825
2011-01-08 13:00,0.183673469,44,22.0028,22.0028,7,95,102,2011,13,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,4.634728988,2.079441542,4.564348191,3.135615948
2011-01-08 14:00,0.183673469,32,32.9975,32.9975,12,83,95,2011,14,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,4.564348191,2.564949357,4.430816799,3.526286993
2011-01-08 15:00,0.183673469,32,30.0026,30.0026,5,69,74,2011,15,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,4.317488114,1.791759469,4.248495242,3.434071072
2011-01-08 16:00,0.163265306,29,30.0026,30.0026,8,68,76,2011,16,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,4.343805422,2.197224577,4.234106505,3.434071072
2011-01-08 17:00,0.142857143,37,36.9974,36.9974,5,64,69,2011,17,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,4.248495242,1.791759469,4.17438727,3.637517736
2011-01-08 18:00,0.12244898,39,19.9995,19.9995,3,52,55,2011,18,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,4.025351691,1.386294361,3.970291914,3.044498628
2011-01-08 19:00,0.12244898,36,16.9979,16.9979,4,26,30,2011,19,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.433987204,1.609437912,3.295836866,2.890255084
2011-01-08 20:00,0.102040816,36,16.9979,16.9979,0,28,28,2011,20,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.36729583,0,3.36729583,2.890255084
2011-01-08 21:00,0.102040816,39,23.9994,23.9994,2,35,37,2011,21,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.63758616,1.098612289,3.583518938,3.218851825
2011-01-08 22:00,0.102040816,36,26.0027,26.0027,1,33,34,2011,22,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.555348061,0.693147181,3.526360525,3.295936861
2011-01-08 23:00,0.081632653,39,30.0026,30.0026,0,22,22,2011,23,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.135494216,0,3.135494216,3.434071072
2011-01-09 0:00,0.081632653,42,26.0027,26.0027,1,24,25,2011,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3.258096538,0.693147181,3.218875825,3.295936861
2011-01-09 1:00,0.081632653,42,31.0009,31.0009,0,12,12,2011,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2.564949357,0,2.564949357,3.465764027
2011-01-09 2:00,0.081632653,46,31.0009,31.0009,0,11,11,2011,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2.48490665,0,2.48490665,3.465764027
2011-01-09 3:00,0.081632653,46,27.9993,27.9993,0,4,4,2011,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.609437912,0,1.609437912,3.367271692
2011-01-09 4:00,0.06122449,53,12.998,12.998,0,1,1,2011,4,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.693147181,0,0.693147181,2.638914462
2011-01-09 5:00,0.06122449,53,12.998,12.998,0,1,1,2011,5,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.693147181,0,0.693147181,2.638914462
2011-01-09 6:00,0.081632653,49,19.0012,19.0012,0,1,1,2011,6,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.693147181,0,0.693147181,2.995792272
2011-01-09 7:00,0.06122449,53,12.998,12.998,1,5,6,2011,7,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.945910149,0.693147181,1.791759469,2.638914462
2011-01-09 8:00,0.081632653,49,19.0012,19.0012,0,10,10,2011,8,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2.397895273,0,2.397895273,2.995792272
2011-01-09 9:00,0.102040816,46,35.0008,35.0008,0,19,19,2011,9,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2.995732274,0,2.995732274,3.58354116
2011-01-09 10:00,0.12244898,43,26.0027,26.0027,0,49,49,2011,10,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3.912023005,0,3.912023005,3.295936861
2011-01-09 11:00,0.142857143,40,35.0008,35.0008,2,47,49,2011,11,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3.912023005,1.098612289,3.871201011,3.58354116
2011-01-09 12:00,0.163265306,37,30.0026,30.0026,4,79,83,2011,12,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4.430816799,1.609437912,4.382026635,3.434071072
2011-01-09 13:00,0.183673469,34,30.0026,30.0026,6,69,75,2011,13,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4.33073334,1.945910149,4.248495242,3.434071072
2011-01-09 14:00,0.204081633,32,31.0009,31.0009,8,64,72,2011,14,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4.290459441,2.197224577,4.17438727,3.465764027
2011-01-09 15:00,0.204081633,35,23.9994,23.9994,5,77,82,2011,15,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4.418840608,1.791759469,4.356708827,3.218851825
2011-01-09 16:00,0.183673469,34,30.0026,30.0026,13,79,92,2011,16,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4.532599493,2.63905733,4.382026635,3.434071072
2011-01-09 17:00,0.163265306,37,26.0027,26.0027,3,59,62,2011,17,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4.143134726,1.386294361,4.094344562,3.295936861
2011-01-09 18:00,0.142857143,40,22.0028,22.0028,4,44,48,2011,18,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3.891820298,1.609437912,3.80666249,3.135615948
2011-01-09 19:00,0.142857143,43,22.0028,22.0028,1,40,41,2011,19,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3.737669618,0.693147181,3.713572067,3.135615948
2011-01-09 20:00,0.12244898,46,16.9979,16.9979,0,38,38,2011,20,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3.663561646,0,3.663561646,2.890255084
2011-01-09 21:00,0.12244898,46,27.9993,27.9993,1,19,20,2011,21,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3.044522438,0.693147181,2.995732274,3.367271692
2011-01-09 22:00,0.12244898,46,19.9995,19.9995,5,10,15,2011,22,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2.772588722,1.791759469,2.397895273,3.044498628
2011-01-09 23:00,0.102040816,50,12.998,12.998,0,6,6,2011,23,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.945910149,0,1.945910149,2.638914462
2011-01-10 0:00,0.102040816,50,19.0012,19.0012,2,3,5,2011,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1.791759469,1.098612289,1.386294361,2.995792272
2011-01-10 1:00,0.102040816,50,19.0012,19.0012,1,0,1,2011,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.693147181,0.693147181,0,2.995792272
2011-01-10 2:00,0.102040816,50,15.0013,15.0013,0,3,3,2011,2,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1.386294361,0,1.386294361,2.772669969
2011-01-10 3:00,0.102040816,50,15.0013,15.0013,0,1,1,2011,3,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.693147181,0,0.693147181,2.772669969
2011-01-10 4:00,0.081632653,54,8.9981,8.9981,1,2,3,2011,4,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1.386294361,0.693147181,1.098612289,2.302395075
2011-01-10 5:00,0.081632653,54,16.9979,16.9979,0,3,3,2011,5,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1.386294361,0,1.386294361,2.890255084
2011-01-10 6:00,0.102040816,50,19.0012,19.0012,0,31,31,2011,6,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3.465735903,0,3.465735903,2.995792272
2011-01-10 7:00,0.102040816,50,15.0013,15.0013,2,75,77,2011,7,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4.356708827,1.098612289,4.33073334,2.772669969
2011-01-10 8:00,0.102040816,50,19.0012,19.0012,4,184,188,2011,8,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,5.241747015,1.609437912,5.220355825,2.995792272
2011-01-10 9:00,0.12244898,50,16.9979,16.9979,2,92,94,2011,9,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,4.553876892,1.098612289,4.532599493,2.890255084
2011-01-10 10:00,0.12244898,50,19.9995,19.9995,0,31,31,2011,10,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3.465735903,0,3.465735903,3.044498628
2011-01-10 11:00,0.142857143,47,19.0012,19.0012,2,28,30,2011,11,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3.433987204,1.098612289,3.36729583,2.995792272
2011-01-10 12:00,0.183673469,40,19.0012,19.0012,5,47,52,2011,12,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3.970291914,1.791759469,3.871201011,2.995792272
2011-01-10 13:00,0.183673469,40,19.0012,19.0012,4,50,54,2011,13,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,4.007333185,1.609437912,3.931825633,2.995792272
2011-01-10 14:00,0.183673469,40,15.0013,15.0013,0,47,47,2011,14,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3.871201011,0,3.871201011,2.772669969
2011-01-10 15:00,0.183673469,40,15.0013,15.0013,2,43,45,2011,15,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3.828641396,1.098612289,3.784189634,2.772669969
2011-01-10 16:00,0.183673469,40,8.9981,8.9981,4,70,74,2011,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4.317488114,1.609437912,4.262679877,2.302395075
2011-01-10 17:00,0.183673469,40,7.0015,7.0015,4,174,178,2011,17,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,5.187385806,1.609437912,5.164785974,2.079629024
2011-01-10 18:00,0.183673469,40,15.0013,15.0013,1,154,155,2011,18,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,5.049856007,0.693147181,5.043425117,2.772669969
2011-01-10 19:00,0.142857143,47,11.0014,11.0014,3,92,95,2011,19,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4.564348191,1.386294361,4.532599493,2.48502331
2011-01-10 20:00,0.142857143,50,11.0014,11.0014,1,73,74,2011,20,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4.317488114,0.693147181,4.304065093,2.48502331
2011-01-10 21:00,0.12244898,59,12.998,12.998,1,37,38,2011,21,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3.663561646,0.693147181,3.63758616,2.638914462
2011-01-10 22:00,0.12244898,59,11.0014,11.0014,2,22,24,2011,22,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3.218875825,1.098612289,3.135494216,2.48502331
2011-01-10 23:00,0.12244898,59,11.0014,11.0014,0,18,18,2011,23,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2.944438979,0,2.944438979,2.48502331
2011-01-11 0:00,0.12244898,59,7.0015,7.0015,2,10,12,2011,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2.564949357,1.098612289,2.397895273,2.079629024
2011-01-11 1:00,0.12244898,59,11.0014,11.0014,0,3,3,2011,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1.386294361,0,1.386294361,2.48502331
2011-01-11 2:00,0.142857143,55,12.998,12.998,0,3,3,2011,2,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1.386294361,0,1.386294361,2.638914462
2011-01-11 5:00,0.142857143,55,8.9981,8.9981,0,6,6,2011,5,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1.945910149,0,1.945910149,2.302395075
2011-01-11 6:00,0.142857143,55,8.9981,8.9981,0,27,27,2011,6,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3.33220451,0,3.33220451,2.302395075
2011-01-11 7:00,0.142857143,55,0,12.59167861,2,97,99,2011,7,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4.605170186,1.098612289,4.584967479,2.609457738
2011-01-11 8:00,0.163265306,51,6.0032,6.0032,3,214,217,2011,8,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,5.384495063,1.386294361,5.370638028,1.946367187
2011-01-11 9:00,0.163265306,51,11.0014,11.0014,3,127,130,2011,9,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4.875197323,1.386294361,4.852030264,2.48502331
2011-01-11 10:00,0.183673469,51,11.0014,11.0014,3,51,54,2011,10,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4.007333185,1.386294361,3.951243719,2.48502331
2011-01-11 11:00,0.183673469,47,8.9981,8.9981,4,31,35,2011,11,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3.583518938,1.609437912,3.465735903,2.302395075
2011-01-11 12:00,0.183673469,51,7.0015,7.0015,2,55,57,2011,12,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4.060443011,1.098612289,4.025351691,2.079629024
2011-01-11 13:00,0.183673469,59,6.0032,6.0032,6,46,52,2011,13,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3.970291914,1.945910149,3.850147602,1.946367187
2011-01-11 14:00,0.183673469,59,6.0032,6.0032,3,60,63,2011,14,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4.158883083,1.386294361,4.110873864,1.946367187
2011-01-11 15:00,0.142857143,80,6.0032,6.0032,2,45,47,2011,15,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3.871201011,1.098612289,3.828641396,1.946367187
2011-01-11 16:00,0.142857143,86,15.0013,15.0013,4,72,76,2011,16,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4.343805422,1.609437912,4.290459441,2.772669969
2011-01-11 17:00,0.142857143,86,15.0013,15.0013,6,130,136,2011,17,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4.919980926,1.945910149,4.875197323,2.772669969
2011-01-11 18:00,0.142857143,93,7.0015,7.0015,1,94,95,2011,18,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4.564348191,0.693147181,4.553876892,2.079629024
2011-01-11 19:00,0.142857143,93,0,13.1695285,0,51,51,2011,19,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3.951243719,0,3.951243719,2.651093779
2011-01-11 20:00,0.142857143,93,12.998,12.998,0,32,32,2011,20,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3.496507561,0,3.496507561,2.638914462
2011-01-11 21:00,0.142857143,86,6.0032,6.0032,0,20,20,2011,21,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3.044522438,0,3.044522438,1.946367187
2011-01-11 22:00,0.142857143,93,7.0015,7.0015,1,28,29,2011,22,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3.401197382,0.693147181,3.36729583,2.079629024
2011-01-11 23:00,0.142857143,93,6.0032,6.0032,1,18,19,2011,23,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2.995732274,0.693147181,2.944438979,1.946367187
2011-01-12 0:00,0.142857143,86,6.0032,6.0032,0,7,7,2011,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2.079441542,0,2.079441542,1.946367187
2011-01-12 1:00,0.142857143,86,7.0015,7.0015,0,6,6,2011,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1.945910149,0,1.945910149,2.079629024
2011-01-12 2:00,0.12244898,86,8.9981,8.9981,0,1,1,2011,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.693147181,0,0.693147181,2.302395075
2011-01-12 5:00,0.12244898,86,11.0014,11.0014,0,5,5,2011,5,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1.791759469,0,1.791759469,2.48502331
2011-01-12 6:00,0.102040816,93,8.9981,8.9981,0,16,16,2011,6,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2.833213344,0,2.833213344,2.302395075
2011-01-12 7:00,0.12244898,69,8.9981,8.9981,0,54,54,2011,7,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4.007333185,0,4.007333185,2.302395075
2011-01-12 8:00,0.142857143,59,11.0014,11.0014,3,125,128,2011,8,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4.859812404,1.386294361,4.836281907,2.48502331
2011-01-12 9:00,0.142857143,59,22.0028,22.0028,3,78,81,2011,9,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4.406719247,1.386294361,4.369447852,3.135615948
2011-01-12 10:00,0.163265306,55,15.0013,15.0013,0,39,39,2011,10,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.688879454,0,3.688879454,2.772669969
2011-01-12 11:00,0.183673469,51,26.0027,26.0027,3,32,35,2011,11,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.583518938,1.386294361,3.496507561,3.295936861
2011-01-12 12:00,0.183673469,47,39.0007,39.0007,3,52,55,2011,12,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4.025351691,1.386294361,3.970291914,3.688896954
2011-01-12 13:00,0.204081633,44,23.9994,23.9994,0,49,49,2011,13,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.912023005,0,3.912023005,3.218851825
2011-01-12 14:00,0.183673469,47,22.0028,22.0028,0,44,44,2011,14,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.80666249,0,3.80666249,3.135615948
2011-01-12 15:00,0.183673469,47,27.9993,27.9993,1,48,49,2011,15,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.912023005,0.693147181,3.891820298,3.367271692
2011-01-12 16:00,0.204081633,44,22.0028,22.0028,5,63,68,2011,16,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4.234106505,1.791759469,4.158883083,3.135615948
2011-01-12 17:00,0.183673469,47,23.9994,23.9994,0,139,139,2011,17,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4.941642423,0,4.941642423,3.218851825
2011-01-12 18:00,0.183673469,47,35.0008,35.0008,2,135,137,2011,18,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4.927253685,1.098612289,4.912654886,3.58354116
